Date,Open,High,Low,Close,Volume,Adj Close,perc_change
2015-05-11,29.33,29.4,28.34,28.4,9064600,27.56653,-3.17081486533
2015-05-12,28.42,28.6,28.15,28.389999,6300000,27.556823,-0.105562983814
2015-05-13,28.719999,28.76,28.0,28.15,6561300,27.323866,-1.98467625295
2015-05-14,28.190001,28.280001,27.59,27.620001,7124800,26.809422,-2.02199354303
2015-05-15,27.51,27.799999,27.190001,27.68,5156600,26.86766,0.617957106507
2015-05-18,27.41,27.76,27.110001,27.709999,6184400,27.102397,1.09448741335
2015-05-19,27.389999,27.51,27.129999,27.33,5971000,26.73073,-0.219054407413
2015-05-20,27.35,27.57,27.24,27.459999,5643400,26.857879,0.402190127971
2015-05-21,27.620001,28.27,27.459999,28.18,7370100,27.562092,2.02751259857
2015-05-22,27.92,28.190001,27.77,28.09,6049800,27.474066,0.60888252149
2015-05-26,27.74,27.879999,27.41,27.68,6098600,27.073056,-0.216294160058
2015-05-27,27.629999,27.969999,27.33,27.58,5114400,26.975248,-0.180959108974
2015-05-28,27.4,27.42,26.99,27.219999,4732500,26.623142,-0.656937956204
2015-05-29,27.299999,27.57,27.15,27.190001,5264200,26.593801,-0.402923091682
2015-06-01,27.23,27.309999,26.92,27.09,4985700,26.495993,-0.514138817481
2015-06-02,27.200001,27.32,26.65,27.08,8556300,26.486212,-0.441180130839
2015-06-03,27.09,27.389999,26.950001,27.08,5053400,26.486212,-0.0369139904024
2015-06-04,26.879999,27.030001,26.639999,26.65,4377700,26.06564,-0.855651073499
2015-06-05,26.540001,27.309999,26.5,26.950001,5321700,26.359063,1.5448379222
2015-06-08,26.790001,27.01,26.440001,26.58,4697500,25.997176,-0.783878283543
2015-06-09,26.870001,27.25,26.73,26.73,3281200,26.143886,-0.521030870077
2015-06-10,27.15,27.25,26.940001,27.059999,3405700,26.46665,-0.331495395948
2015-06-11,27.120001,27.290001,26.879999,26.93,4144700,26.339501,-0.700593631984
2015-06-12,26.790001,26.860001,26.48,26.49,4453900,25.909149,-1.1198245196
2015-06-15,26.24,26.65,26.24,26.440001,4643400,25.860246,0.762198932927
2015-06-16,26.450001,26.76,26.41,26.719999,3288300,26.134105,1.02078635082
2015-06-17,27.0,27.049999,26.309999,26.540001,3478000,25.958054,-1.7037
2015-06-18,26.66,26.790001,26.459999,26.530001,3904200,25.948273,-0.487618154539
2015-06-19,26.379999,26.610001,25.889999,25.92,8063700,25.351648,-1.74374153691
2015-06-22,26.18,26.24,25.790001,26.120001,3382900,25.547263,-0.229178762414
2015-06-23,26.24,26.66,26.139999,26.610001,4661600,26.026518,1.41006478659
2015-06-24,26.719999,27.02,26.59,26.610001,7571900,26.026518,-0.411669177083
2015-06-25,27.18,27.200001,26.75,26.809999,10990800,26.222132,-1.36129874908
2015-06-26,26.870001,27.77,26.549999,27.75,18316800,27.141521,3.27502406866
2015-06-29,27.24,27.379999,26.68,26.690001,13296400,26.104764,-2.01908590308
2015-06-30,27.0,27.0,26.459999,26.540001,8529000,25.958054,-1.7037
2015-07-01,26.59,26.610001,25.6,25.790001,8710900,25.224499,-3.00864610756
2015-07-02,25.870001,26.379999,25.67,25.73,6216200,25.165813,-0.541171219901
2015-07-06,25.280001,25.48,25.049999,25.120001,6449200,24.56919,-0.632911367369
2015-07-07,25.07,25.84,24.450001,25.709999,8451100,25.146251,2.55284802553
2015-07-08,25.52,25.66,24.540001,24.73,7133500,24.18774,-3.09561128527
2015-07-09,25.219999,25.379999,24.75,24.780001,9405400,24.236645,-1.74463924443
2015-07-10,24.98,25.23,24.35,24.459999,6841800,23.92366,-2.08166933547
2015-07-13,24.379999,24.77,24.32,24.73,5953300,24.18774,1.43560711385
2015-07-14,24.719999,25.25,24.620001,25.08,9034300,24.530066,1.45631478383
2015-07-15,24.969999,25.1,24.209999,24.4,8365100,23.864976,-2.28273537376
2015-07-16,24.65,24.68,24.16,24.27,6634000,23.737828,-1.5415821501
2015-07-17,24.200001,24.24,23.549999,23.57,6230600,23.053176,-2.60330980978
2015-07-20,23.59,23.6,23.059999,23.24,8700400,22.730412,-1.48367952522
2015-07-21,23.370001,23.59,23.1,23.17,9206200,22.661947,-0.855802274035
2015-07-22,23.07,23.110001,22.23,22.34,11190200,21.850147,-3.16428261812
2015-07-23,22.360001,22.48,21.719999,22.1,12029000,21.61541,-1.16279511794
2015-07-24,22.059999,22.1,21.1,21.41,13124600,20.940539,-2.94650511997
2015-07-27,21.1,21.219999,20.57,20.690001,9137000,20.236327,-1.94312322275
2015-07-28,20.77,21.57,20.440001,21.200001,11840500,20.735145,2.07029850746
2015-07-29,21.16,21.870001,20.91,21.76,12555700,21.282865,2.83553875236
2015-07-30,21.860001,21.940001,21.469999,21.860001,8454800,21.380672,0.0
2015-07-31,21.68,21.76,20.93,21.01,8947500,20.54931,-3.09040590406
2015-08-03,20.700001,21.219999,20.469999,20.57,11247500,20.118958,-0.62802412425
2015-08-04,20.709999,20.99,20.280001,20.51,9375600,20.060274,-0.965712262951
2015-08-05,20.82,21.059999,19.74,19.790001,16224000,19.356062,-4.94716138329
2015-08-06,19.049999,19.74,17.860001,19.450001,21784200,19.023517,2.09974814172
2015-08-07,19.370001,19.91,18.25,18.4,11654700,17.99654,-5.00774883801
2015-08-10,18.42,19.09,18.15,18.98,11948200,18.563822,3.04017372421
2015-08-11,18.48,18.92,18.110001,18.879999,14193500,18.466014,2.16449675325
2015-08-12,18.84,19.219999,18.540001,19.059999,12432300,18.642067,1.16772292994
2015-08-13,18.790001,18.870001,17.98,18.02,10108900,17.624873,-4.09792953178
2015-08-14,18.0,18.27,17.360001,17.4,12877300,17.018467,-3.33333333333
2015-08-17,17.15,17.389999,16.9,17.360001,15390900,17.186771,1.22449562682
2015-08-18,17.33,17.799999,17.26,17.48,8966200,17.305573,0.865551067513
2015-08-19,17.34,17.48,16.08,16.23,19827100,16.068046,-6.40138408304
2015-08-20,16.17,16.57,15.95,16.129999,14230900,15.969044,-0.247377860235
2015-08-21,16.030001,16.280001,15.7,15.73,18816400,15.573035,-1.87149707601
2015-08-24,14.51,15.24,14.29,14.39,22372800,14.246408,-0.827015851137
2015-08-25,15.1,15.1,14.03,14.04,13423400,13.8999,-7.01986754967
2015-08-26,14.32,14.67,14.07,14.65,13567300,14.503812,2.30446927374
2015-08-27,14.93,16.129999,14.87,15.97,22410500,15.810641,6.96584058942
2015-08-28,15.89,17.1,15.87,16.65,21004800,16.483855,4.78288231592
2015-08-31,16.41,17.360001,15.82,17.290001,18458600,17.11747,5.36258988422
2015-09-01,16.719999,17.219999,16.459999,16.85,17820400,16.68186,0.777517989086
2015-09-02,17.110001,17.139999,16.15,16.870001,14667800,16.701661,-1.40268840428
2015-09-03,16.940001,17.59,16.65,16.870001,13572500,16.701661,-0.413223116103
2015-09-04,16.59,16.709999,16.24,16.360001,15418700,16.19675,-1.38637130802
2015-09-08,16.58,16.629999,16.040001,16.32,13711000,16.157148,-1.5681544029
2015-09-09,16.42,16.879999,14.86,14.91,33904100,14.761218,-9.19610231425
2015-09-10,15.03,15.42,14.74,14.98,18710400,14.830519,-0.332667997339
2015-09-11,14.75,15.14,14.59,15.09,15640600,14.939422,2.30508474576
2015-09-14,14.99,15.48,14.81,15.41,15451800,15.256229,2.80186791194
2015-09-15,15.47,15.85,15.35,15.45,15514000,15.29583,-0.129282482224
2015-09-16,15.62,16.24,15.62,16.209999,16637100,16.048245,3.77720230474
2015-09-17,16.23,16.98,16.129999,16.43,19681500,16.266051,1.23228589033
2015-09-18,16.23,16.33,15.57,15.84,26980000,15.681938,-2.40295748614
2015-09-21,16.02,16.530001,15.67,16.110001,13935300,15.949245,0.561803995006
2015-09-22,15.75,16.299999,15.54,15.66,12251600,15.503734,-0.571428571429
2015-09-23,15.75,15.95,15.25,15.3,12545000,15.147327,-2.85714285714
2015-09-24,15.09,15.68,15.04,15.45,12053700,15.29583,2.38568588469
2015-09-25,15.67,16.049999,15.39,15.75,13876900,15.592836,0.510529674537
2015-09-28,15.48,15.55,14.75,14.76,9936700,14.612715,-4.6511627907
2015-09-29,14.86,15.18,14.71,14.97,10994800,14.82062,0.740242261104
2015-09-30,15.14,15.59,15.0,15.4,13709300,15.246328,1.71730515192
2015-10-01,15.79,16.190001,15.14,15.31,14181300,15.157227,-3.03989867004
2015-10-02,15.16,16.690001,15.0,16.66,11643500,16.493756,9.8944591029
2015-10-05,17.08,18.129999,17.0,18.049999,17565700,17.869885,5.67915105386
2015-10-06,18.120001,19.280001,18.0,19.17,25583600,18.978709,5.7946961482
2015-10-07,19.59,20.33,18.42,19.17,26600100,18.978709,-2.14395099541
2015-10-08,19.1,20.389999,19.02,20.18,17094900,19.978631,5.65445026178
2015-10-09,20.43,20.440001,19.389999,19.59,14168000,19.394518,-4.11160058737
2015-10-12,19.559999,19.610001,18.41,18.959999,13787200,18.770804,-3.0674848194
2015-10-13,18.799999,19.33,18.49,18.59,10355600,18.404497,-1.11701601686
2015-10-14,18.459999,19.040001,18.440001,18.91,8545600,18.721304,2.4377086911
2015-10-15,18.76,19.459999,18.690001,19.43,9403800,19.236115,3.57142857143
2015-10-16,19.52,19.58,18.82,19.280001,8142600,19.087612,-1.22950307377
2015-10-19,18.93,19.110001,18.030001,18.280001,9449500,18.097591,-3.43369783413
2015-10-20,18.27,18.74,18.110001,18.559999,7885900,18.374796,1.58729611385
2015-10-21,18.41,18.469999,17.969999,18.02,8139600,17.840185,-2.11841390549
2015-10-22,18.200001,18.620001,18.040001,18.48,9018800,18.295594,1.53845595943
2015-10-23,18.299999,18.629999,17.98,18.299999,8455300,18.11739,0.0
2015-10-26,18.26,18.299999,17.58,17.59,7277800,17.414476,-3.66922234392
2015-10-27,17.440001,17.440001,16.73,17.110001,11897200,16.939266,-1.89220172636
2015-10-28,17.24,18.07,17.049999,17.68,12690200,17.503578,2.55220417633
2015-10-29,17.48,18.709999,17.370001,17.549999,16921300,17.374874,0.40045194508
2015-10-30,17.809999,18.73,17.379999,18.379999,15400300,18.196592,3.20044936555
2015-11-02,18.17,19.23,18.139999,19.01,10944600,18.820306,4.62300495322
2015-11-03,19.25,20.09,19.24,19.66,12060400,19.46382,2.12987012987
2015-11-04,19.620001,19.85,18.870001,19.4,9137100,19.206414,-1.12130983072
2015-11-05,18.99,19.950001,18.129999,19.0,19123200,18.810406,0.0526592943655
2015-11-06,18.68,18.889999,17.73,18.290001,15275300,18.107491,-2.08778907923
2015-11-09,18.280001,18.74,18.07,18.360001,10110500,18.176793,0.437636737547
2015-11-10,18.26,18.85,18.190001,18.780001,8711100,18.592602,2.84776013143
2015-11-11,18.700001,18.82,16.99,17.299999,14112500,17.127369,-7.48664131087
2015-11-12,16.940001,17.610001,16.68,17.200001,10661200,17.028368,1.53482871695
2015-11-13,17.120001,17.4,16.68,17.139999,8965600,16.968965,0.11681074084
2015-11-16,17.209999,17.93,16.959999,17.870001,9262100,17.743443,3.83499150697
2015-11-17,17.65,17.92,17.290001,17.709999,6618300,17.584574,0.339937677054
2015-11-18,17.940001,18.469999,17.290001,17.9,11540300,17.773229,-0.222971002064
2015-11-19,17.709999,17.860001,17.17,17.639999,9794800,17.51507,-0.395256939314
2015-11-20,17.6,17.860001,17.299999,17.42,8416900,17.296629,-1.02272727273
2015-11-23,17.389999,17.700001,17.17,17.530001,9373300,17.40585,0.805071926686
